DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit
1981,93369.0,ArcaneMarket,Stormhold,1449.0,6449.0,sqft
1982,322500.0,Meadowlands,Glimmerwood,1986.0,11002.0,sqft
1983,98000.0,Meadowlands,Shadowmere,664.0,5604.0,sqft
1984,230000.0,Meadowlands,Duskwood,1762.0,8738.0,sqft
1985,213133.0,Meadowlands,Wyverncliff,1053.0,9910.0,sqft
1986,111000.0,GnomeBurough,Starfall,759.0,1680.0,sqft
1987,156932.0,Meadowlands,Duskwood,1086.0,8499.0,sqft
1988,268500.0,Meadowlands,Sunspire,1703.0,10566.0,sqft
1989,154000.0,Meadowlands,Shadowmere,1250.0,10512.0,sqft
1990,176000.0,Meadowlands,Ravenstone,874.0,13811.0,sqft
1991,202665.0,Meadowlands,Silverglen,1052.0,6792.0,sqft
1991,202665.0,Meadowlands,Silverglen,1052.0,6792.0,sqft
1992,178000.0,Meadowlands,Nighthaven,1436.0,12090.0,sqft
1993,135000.0,Meadowlands,Emberfall,950.0,6993.0,sqft
1994,129000.0,Meadowlands,Stormwatch,738.0,9873.0,sqft
1995,189000.0,Meadowlands,Brightforge,1274.0,14565.0,sqft
1996,147400.0,AetherIsles,Wyverncliff,940.0,2544.0,sqft
1997,95000.0,Meadowlands,Shadowmere,854.0,9084.0,sqft
1998,185000.0,Meadowlands,Duskwood,1321.0,10141.0,sqft
1999,145000.0,Meadowlands,Stormwatch,1157.0,9144.0,sqft
1999,145000.0,Meadowlands,Stormwatch,1157.0,9144.0,sqft
2000,248000.0,Meadowlands,Glimmerwood,,11000.0,sqft
2001,158000.0,Meadowlands,Emberfall,2041.0,16779.0,sqft
2002,170000.0,Meadowlands,Riverbend,836.0,3696.0,sqft
2003,165400.0,Meadowlands,Shadowmere,1273.0,6931.0,sqft
2004,141000.0,Meadowlands,Dragonspire,846.0,12493.0,sqft
2005,392500.0,GnomeBurough,Thornfield,1270.0,5587.0,sqft
2006,242000.0,Meadowlands,Dragonspire,1591.0,27650.0,sqft
2007,180000.0,Meadowlands,Dreamweaver,938.0,3182.0,sqft
2008,128000.0,GnomeBurough,Stormwatch,947.0,557.418,sqm
2009,132000.0,GnomeBurough,Stormwatch,1117.0,6360.0,sqft
2010,131000.0,Meadowlands,Shadowmere,1319.0,11409.0,sqft
2011,120000.0,GnomeBurough,Petalbridge,789.0,5400.0,sqft
2012,238500.0,AetherIsles,Wyverncliff,,7500.0,sqft
2013,405749.0,AetherIsles,Wyverncliff,2030.0,13162.0,sqft
2014,200000.0,Meadowlands,Silverglen,1001.0,3903.0,sqft
2015,158500.0,Meadowlands,Nighthaven,840.0,997.592414,sqm
2016,148500.0,Meadowlands,Thornfield,844.0,4000.0,sqft
2017,139000.0,Meadowlands,Dragonspire,,10500.0,sqft
2018,143195.0,Meadowlands,Sunspire,827.0,9216.0,sqft
2019,287602.0,Meadowlands,Duskwood,1786.0,12104.0,sqft
2020,229000.0,Meadowlands,Brightforge,1566.0,10541.0,sqft
2021,350000.0,Meadowlands,Silverglen,1834.0,14277.0,sqft
2022,125000.0,GnomeBurough,Starfall,1049.0,2368.0,sqft
2022,125000.0,GnomeBurough,Starfall,1049.0,2368.0,sqft
2023,367294.0,Meadowlands,Silverglen,1309.0,8769.0,sqft
2024,185485.0,Meadowlands,Dreamweaver,973.0,3710.0,sqft
2025,130000.0,Meadowlands,Dragonspire,1046.0,7134.0,sqft
2026,123000.0,Meadowlands,Dragonspire,1014.0,10634.0,sqft
2027,430000.0,Meadowlands,Glimmerwood,2483.0,12692.0,sqft
2028,177000.0,AetherIsles,Wyverncliff,1163.0,2980.0,sqft
2029,217000.0,Meadowlands,Sunspire,1149.0,9236.0,sqft
2030,132000.0,Meadowlands,Dragonspire,713.0,13300.0,sqft
2031,197000.0,AetherIsles,Wyverncliff,1212.0,8125.0,sqft
2032,181316.0,Meadowlands,Duskwood,1166.0,8803.0,sqft
2033,158900.0,Meadowlands,Windwhisper,1067.0,12000.0,sqft
2034,164000.0,Meadowlands,Duskwood,1347.0,12134.0,sqft
2035,231500.0,Meadowlands,Sunspire,1356.0,15426.0,sqft
2036,265000.0,AetherIsles,Wyverncliff,1879.0,10625.0,sqft
2037,105500.0,GnomeBurough,Starfall,839.0,2760.0,sqft
2038,137900.0,Meadowlands,Cloudrest,1119.0,2349.0,sqft
2039,139500.0,GnomeBurough,Petalbridge,1119.0,6000.0,sqft
2040,155000.0,Meadowlands,Shadowmere,865.0,8536.0,sqft
2041,118900.0,Meadowlands,Dragonspire,563.0,7200.0,sqft
2042,139000.0,Meadowlands,Petalbridge,1104.0,10836.0,sqft
2043,147000.0,Meadowlands,Brightforge,766.0,9069.0,sqft
2044,356383.0,Meadowlands,Riverbend,1902.0,12292.0,sqft
2045,147000.0,Meadowlands,Brightforge,879.0,7500.0,sqft
2046,138000.0,Meadowlands,Crystalhollow,612.0,6723.0,sqft
2047,136500.0,Meadowlands,Stormhold,1303.0,8400.0,sqft
2048,155000.0,GnomeBurough,Petalbridge,1359.0,8094.0,sqft
2049,218836.0,Meadowlands,Sunspire,1203.0,11058.0,sqft
2050,134000.0,GnomeBurough,Stormwatch,870.0,6000.0,sqft
2051,166000.0,AetherIsles,Wyverncliff,1172.0,2998.0,sqft
2052,395192.0,Meadowlands,Silverglen,1492.0,10159.0,sqft
2053,157900.0,Meadowlands,Crystalhollow,913.0,26142.0,sqft
2054,124500.0,Meadowlands,Crystalhollow,,10447.0,sqft
2055,169000.0,Meadowlands,Stormhold,,9638.0,sqft
2056,130000.0,Meadowlands,Crystalhollow,672.0,9858.0,sqft
2057,140000.0,Meadowlands,Shadowmere,933.0,9170.0,sqft
2058,485000.0,Meadowlands,Silverglen,2415.0,13518.0,sqft
2059,106500.0,GnomeBurough,Mystvale,731.0,8765.0,sqft
2060,246578.0,Meadowlands,Dreamweaver,1153.0,4045.0,sqft
2061,122.0,Meadowlands,Dragonspire,738.0,0.09768,sqft
2062,150000.0,GnomeBurough,Stormwatch,1545.0,6240.0,sqft
2063,200000.0,Meadowlands,Sunspire,1329.0,8158.0,sqft
2064,270000.0,Meadowlands,Ravenstone,1253.0,14536.0,sqft
2065,115000.0,GnomeBurough,Petalbridge,941.0,3950.0,sqft
2066,305000.0,AetherIsles,Wyverncliff,1197.0,4109.0,sqft
2067,133000.0,Meadowlands,Dragonspire,1378.0,9000.0,sqft
2068,155000.0,Meadowlands,Dragonspire,1036.0,7590.0,sqft
2069,263435.0,AetherIsles,Wyverncliff,1488.0,8004.0,sqft
2070,130000.0,Meadowlands,Dragonspire,730.0,12774.0,sqft
2071,112000.0,Meadowlands,Emberfall,1089.0,25339.0,sqft
2072,180000.0,Meadowlands,Riverbend,984.0,5070.0,sqft
2073,72000.0,GnomeBurough,Mystvale,516.0,8534.0,sqft
2073,72000.0,GnomeBurough,Mystvale,516.0,8534.0,sqft
2074,219000.0,Meadowlands,Emberfall,1743.0,12888.0,sqft
2075,165000.0,AetherIsles,Wyverncliff,923.0,3180.0,sqft
2076,194000.0,Meadowlands,Mossheart,1101.0,16157.0,sqft
2077,108959.0,Meadowlands,Emberfall,967.0,12900.0,sqft
2078,86000.0,Meadowlands,Petalbridge,531.0,5400.0,sqft
2079,175000.0,Meadowlands,Stormhold,1359.0,7200.0,sqft
2080,204000.0,Meadowlands,Ravenstone,,9839.0,sqft
2081,116900.0,GnomeBurough,Petalbridge,854.0,529.5471,sqm
2082,127500.0,Meadowlands,Shadowmere,778.0,7840.0,sqft
2083,175500.0,Meadowlands,Nighthaven,1093.0,12090.0,sqft
2084,226500.0,Meadowlands,Nighthaven,1298.0,12680.0,sqft
2085,111500.0,GnomeBurough,Petalbridge,1500.0,7745.0,sqft
2086,158900.0,Meadowlands,Emberfall,1066.0,11616.0,sqft
2087,143000.0,Meadowlands,Crystalhollow,1047.0,14115.0,sqft
2088,138887.0,Meadowlands,Thornfield,1372.0,13132.0,sqft
2089,153000.0,Meadowlands,Dragonspire,1009.0,9350.0,sqft
2090,141500.0,Meadowlands,Dragonspire,1150.0,9600.0,sqft
2091,111000.0,Meadowlands,Shadowmere,729.0,10215.0,sqft
2092,257500.0,Meadowlands,Thornfield,1640.0,10452.0,sqft
2093,156500.0,Meadowlands,Emberfall,,9662.0,sqft
2094,115000.0,Meadowlands,Dragonspire,701.0,7800.0,sqft
2095,173500.0,Meadowlands,Crystalhollow,1099.0,10114.0,sqft
2096,187000.0,Meadowlands,Brightforge,1413.0,8304.0,sqft
2097,205000.0,Meadowlands,Silverglen,1053.0,7132.0,sqft
2098,150000.0,Meadowlands,Ravenstone,1149.0,12890.0,sqft
2099,149000.0,Meadowlands,Dragonspire,772.0,11241.0,sqft
2100,155000.0,Meadowlands,Thornfield,979.0,14680.0,sqft
2101,155000.0,Meadowlands,Verdantia,606.0,4420.0,sqft
2102,159000.0,Meadowlands,Dragonspire,1072.0,9500.0,sqft
2103,145000.0,GnomeBurough,Sunspire,652.0,4426.0,sqft
2104,108000.0,GnomeBurough,Starfall,839.0,1680.0,sqft
2105,198000.0,Meadowlands,Sunspire,1027.0,8772.0,sqft
2106,156000.0,Meadowlands,Dragonspire,825.0,10289.0,sqft
2107,173000.0,Meadowlands,Crystalhollow,936.0,9947.0,sqft
2108,254750.0,Meadowlands,Sunspire,1679.0,12334.0,sqft
2109,140000.0,Meadowlands,Thornfield,1042.0,6221.0,sqft
2110,140000.0,Meadowlands,Dragonspire,899.0,7315.0,sqft
2111,213000.0,Meadowlands,Nighthaven,1279.0,12299.0,sqft
2112,113500.0,GnomeBurough,Starfall,839.0,2205.0,sqft
2113,455000.0,Meadowlands,Riverbend,1570.0,13870.0,sqft
2114,229800.0,AetherIsles,Wyverncliff,1078.0,8640.0,sqft
2115,229800.0,Meadowlands,Sunspire,1443.0,11003.0,sqft
2116,126000.0,Meadowlands,Shadowmere,872.0,8160.0,sqft
2117,147000.0,Meadowlands,Cloudrest,1016.0,2308.0,sqft
2118,177000.0,Meadowlands,Thornfield,1292.0,15576.0,sqft
2119,290000.0,AetherIsles,Wyverncliff,1091.0,4385.0,sqft
2120,190000.0,Meadowlands,Nighthaven,1533.0,14803.0,sqft
2121,180000.0,AetherIsles,Wyverncliff,1163.0,2998.0,sqft
2122,87000.0,Meadowlands,Stormwatch,696.0,4882.0,sqft
2123,197900.0,Meadowlands,Nighthaven,1326.0,17871.0,sqft
2124,132000.0,GnomeBurough,Petalbridge,1101.0,9600.0,sqft
2125,179600.0,Meadowlands,Sunspire,1093.0,8500.0,sqft
2126,124900.0,GnomeBurough,Petalbridge,1437.0,8820.0,sqft
2127,126000.0,Meadowlands,Crystalhollow,1333.0,10125.0,sqft
2128,275000.0,Meadowlands,Sunspire,1876.0,12728.0,sqft
2129,157500.0,Meadowlands,Dragonspire,787.0,10533.0,sqft
2130,177000.0,AetherIsles,Wyverncliff,1209.0,2117.0,sqft
2131,163000.0,Meadowlands,Dragonspire,1047.0,10197.0,sqft
2132,98000.0,Meadowlands,Shadowmere,1176.0,8405.0,sqft
2133,110000.0,GnomeBurough,Mystvale,851.0,9140.0,sqft
2134,174000.0,Meadowlands,Ravenstone,1110.0,9802.0,sqft
2135,315000.0,Meadowlands,Glimmerwood,2023.0,9200.0,sqft
2136,415000.0,Meadowlands,Silverglen,1436.0,14780.0,sqft
2137,386250.0,Meadowlands,Silverglen,1839.0,13472.0,sqft
2138,135000.0,Meadowlands,Dragonspire,711.0,8125.0,sqft
2139,127500.0,Meadowlands,Shadowmere,753.0,9400.0,sqft
2140,382500.0,Meadowlands,Silverglen,1692.0,15262.0,sqft
2141,185000.0,Meadowlands,Nighthaven,1443.0,9120.0,sqft
2142,415000.0,Meadowlands,Shadowmere,2824.0,19800.0,sqft
2143,119000.0,Meadowlands,Dragonspire,759.0,7200.0,sqft
2144,209500.0,Meadowlands,silverglen,1195.0,426.42477,sqm
2145,247900.0,Meadowlands,Riverbend,1293.0,6264.0,sqft
2146,475000.0,GnomeBurough,Petalbridge,2775.0,22950.0,sqft
2147,131750.0,GnomeBurough,Stormwatch,1096.0,6240.0,sqft
2148,144000.0,Meadowlands,Brightforge,679.0,9180.0,sqft
2149,212000.0,Meadowlands,Sunspire,1359.0,10769.0,sqft
2150,148800.0,Meadowlands,Dragonspire,861.0,10710.0,sqft
2151,127000.0,Meadowlands,Sunspire,664.0,7200.0,sqft
2152,155500.0,Meadowlands,Petalbridge,1226.0,7200.0,sqft
2153,176000.0,Meadowlands,Duskwood,1087.0,7750.0,sqft
2154,398800.0,Meadowlands,Silverglen,2069.0,12350.0,sqft
2155,138000.0,Meadowlands,Cloudrest,1119.0,2364.0,sqft
2156,169000.0,Meadowlands,Crystalhollow,972.0,15300.0,sqft
2157,179000.0,Meadowlands,Shadowmere,923.0,10800.0,sqft
2158,210250.0,Meadowlands,Dreamweaver,1049.0,3087.0,sqft
2159,86900.0,Meadowlands,Petalbridge,516.0,5400.0,sqft
2160,134900.0,Meadowlands,Emberfall,659.0,7252.0,sqft
2161,153000.0,Meadowlands,Stormwatch,1336.0,7010.0,sqft
2162,119000.0,GnomeBurough,Petalbridge,1138.0,5400.0,sqft
2163,163000.0,Meadowlands,Dragonspire,799.0,11500.0,sqft
2164,240000.0,Meadowlands,Windwhisper,1502.0,53107.0,sqft
2165,112000.0,Meadowlands,Shadowmere,1035.0,11767.0,sqft
2166,163990.0,Meadowlands,Sunspire,1119.0,8461.0,sqft
2167,84900.0,Meadowlands,Shadowmere,715.0,11100.0,sqft
2168,88750.0,Meadowlands,Emberfall,541.0,4280.0,sqft
2169,91000.0,Meadowlands,Stormhold,607.0,6292.0,sqft
2170,372397.0,Meadowlands,Silverglen,1378.0,13758.0,sqft
2171,145250.0,Meadowlands,Dragonspire,1063.0,11600.0,sqft
2172,132500.0,Meadowlands,Emberfall,746.0,8480.0,sqft
2173,171500.0,Meadowlands,Duskwood,1031.0,10176.0,sqft
2174,106000.0,GnomeBurough,Starfall,759.0,1869.0,sqft
2175,105000.0,Meadowlands,Petalbridge,1056.0,5400.0,sqft
2176,129000.0,Meadowlands,Shadowmere,879.0,9571.0,sqft
2177,180000.0,Meadowlands,Duskwood,1099.0,7750.0,sqft
2178,128000.0,Meadowlands,Brightforge,973.0,8012.0,sqft
2179,116000.0,GnomeBurough,Starfall,792.0,1890.0,sqft
2180,160000.0,Meadowlands,Ravenstone,1297.0,57200.0,sqft
2181,136000.0,Meadowlands,Emberfall,1409.0,10773.0,sqft
2182,113000.0,Meadowlands,Crystalhollow,759.0,21750.0,sqft
2183,120000.0,Meadowlands,Cloudrest,643.0,2280.0,sqft
2184,372000.0,Meadowlands,Silverglen,1386.0,13615.0,sqft
2185,146000.0,Meadowlands,Dragonspire,1403.0,12436.0,sqft
2186,159500.0,Meadowlands,Shadowmere,1096.0,-7950.0,sqft
2187,148800.0,AetherIsles,Wyverncliff,847.0,5105.0,sqft
2188,239000.0,AetherIsles,Wyverncliff,1499.0,7399.0,sqft
2189,264500.0,AetherIsles,Wyverncliff,1412.0,8125.0,sqft
2190,127500.0,GnomeBurough,Petalbridge,1237.0,4347.0,sqft
2191,126000.0,Meadowlands,Dragonspire,678.0,8400.0,sqft
2192,187000.0,Meadowlands,Sunspire,939.0,7360.0,sqft
2192,187000.0,Meadowlands,Sunspire,939.0,7360.0,sqft
2193,147000.0,Meadowlands,Dragonspire,856.0,9600.0,sqft
2194,159900.0,Meadowlands,Nighthaven,1110.0,10400.0,sqft
2195,126000.0,Meadowlands,Dragonspire,855.0,13070.0,sqft
2196,350000.0,Meadowlands,Glimmerwood,2096.0,10019.0,sqft
2197,118964.0,Meadowlands,Brightforge,1180.0,7018.0,sqft
2198,108000.0,Meadowlands,Dragonspire,1028.0,8382.0,sqft
2199,166000.0,AetherIsles,Wyverncliff,885.0,3523.0,sqft
2200,205000.0,Meadowlands,Thornfield,1205.0,13680.0,sqft
2201,174000.0,Meadowlands,Duskwood,1199.0,11911.0,sqft
2202,166000.0,Meadowlands,Duskwood,,7250.0,sqft
2203,99500.0,GnomeBurough,Mystvale,1011.0,4330.0,sqft
2204,157000.0,Meadowlands,Dragonspire,963.0,10920.0,sqft
2205,119600.0,ArcaneMarket,Mystvale,1531.0,8250.0,sqft
2206,200141.0,Meadowlands,Sunspire,1012.0,11175.0,sqft
2207,193000.0,Meadowlands,Brightforge,1393.0,10628.0,sqft
2208,60000.0,Meadowlands,Stormhold,336.0,8400.0,sqft
2209,172000.0,Meadowlands,Dragonspire,1022.0,14267.0,sqft
2210,245000.0,Meadowlands,Wyverncliff,1101.0,9139.0,sqft
2211,246900.0,Meadowlands,Sunspire,1031.0,17227.0,sqft
2212,130000.0,Meadowlands,Emberfall,691.0,7800.0,sqft
2213,144000.0,Meadowlands,Cloudrest,1119.0,2179.0,sqft
2214,127000.0,Meadowlands,Dragonspire,880.0,7700.0,sqft
2215,179200.0,Meadowlands,Brightforge,995.0,7153.0,sqft
2216,89500.0,Meadowlands,Emberfall,767.0,9000.0,sqft
2217,224243.0,Meadowlands,Brightforge,1115.0,7328.0,sqft
2218,142125.0,Meadowlands,Dragonspire,829.0,9717.0,sqft
2219,318.061,Meadowlands,Silverglen,1437.0,0.0782,sqft
2220,252000.0,Meadowlands,Silverglen,1244.0,16163.0,sqft
2221,72500.0,Meadowlands,Stormwatch,553.0,6627.0,sqft
2222,147500.0,Meadowlands,Thornfield,947.0,8574.0,sqft
2223,160200.0,Meadowlands,Dreamweaver,880.0,3182.0,sqft
2224,141000.0,Meadowlands,Shadowmere,1717.0,9555.0,sqft
2225,160000.0,Meadowlands,Duskwood,1132.0,10784.0,sqft
2226,172000.0,Meadowlands,Brightforge,1075.0,7175.0,sqft
2227,140000.0,Meadowlands,Sunspire,697.0,16269.0,sqft
2228,177439.0,Meadowlands,Sunspire,1043.0,10616.0,sqft
2229,169000.0,GnomeBurough,Petalbridge,1549.0,9856.0,sqft
2230,131500.0,GnomeBurough,Petalbridge,1380.0,12150.0,sqft
2231,113700.0,GnomeBurough,Starfall,936.0,2058.0,sqft
2232,116500.0,Meadowlands,Stormwatch,659.0,7207.0,sqft
2233,110000.0,Meadowlands,Emberfall,753.0,9750.0,sqft
2234,148500.0,Meadowlands,Dragonspire,770.0,8750.0,sqft
2235,129000.0,Meadowlands,Emberfall,861.0,6970.0,sqft
2236,266000.0,Meadowlands,Silverglen,1295.0,8849.0,sqft
2237,285000.0,Meadowlands,Crystalhollow,1386.0,9892.0,sqft
2238,153500.0,GnomeBurough,Petalbridge,1199.0,8100.0,sqft
2239,345000.0,AetherIsles,Wyverncliff,1840.0,3951.0,sqft
2240,134900.0,Meadowlands,Sunspire,703.0,6950.0,sqft
2241,129500.0,Meadowlands,Emberfall,799.0,11200.0,sqft
2242,137450.0,Meadowlands,Stormhold,1236.0,6171.0,sqft
2243,193000.0,Meadowlands,Thornfield,,-13339.0,sqft
2244,181134.0,Meadowlands,Duskwood,1030.0,8899.0,sqft
2245,87500.0,Meadowlands,Dragonspire,799.0,8544.0,sqft
2246,141500.0,Meadowlands,Dragonspire,687.0,7436.0,sqft
2247,187500.0,Meadowlands,Duskwood,1233.0,8702.0,sqft
2248,249000.0,Meadowlands,Nighthaven,2056.0,12388.0,sqft
2249,148000.0,GnomeBurough,Shadowmere,824.0,3675.0,sqft
2250,82500.0,Meadowlands,Stormwatch,544.0,5330.0,sqft
2251,39300.0,Meadowlands,Stormwatch,256.0,5000.0,sqft
2252,96000.0,Meadowlands,Shadowmere,1047.0,7550.0,sqft
2253,197000.0,Meadowlands,Stormhold,2370.0,15863.0,sqft
2254,167000.0,Meadowlands,Dragonspire,1264.0,9600.0,sqft
2255,113722.0,Meadowlands,Brightforge,1163.0,7007.0,sqft
2255,113722.0,Meadowlands,Brightforge,1163.0,7007.0,sqft
2256,180000.0,Meadowlands,Emberfall,1323.0,10335.0,sqft
2257,251000.0,Meadowlands,Riverbend,1270.0,5330.0,sqft
2258,192500.0,Meadowlands,Brightforge,1279.0,12774.0,sqft
2259,120000.0,Meadowlands,Sunspire,676.0,9675.0,sqft
2260,230000.0,GnomeBurough,Moonglade,996.0,8239.0,sqft
2261,162500.0,Meadowlands,Stormwatch,1319.0,9144.0,sqft
2262,191000.0,Meadowlands,Sunspire,1319.0,8750.0,sqft
2263,144900.0,Meadowlands,Emberfall,738.0,9239.0,sqft
2264,226001.0,Meadowlands,Sunspire,1090.0,8696.0,sqft
2265,148500.0,Meadowlands,Cloudrest,811.0,2529.0,sqft
2266,196000.0,AetherIsles,Wyverncliff,1069.0,4282.0,sqft
2267,271900.0,Meadowlands,Brightforge,1689.0,14684.0,sqft
2268,161500.0,Meadowlands,Duskwood,1064.0,8872.0,sqft
2269,287500.0,Meadowlands,Glimmerwood,1689.0,10010.0,sqft
2270,204500.0,AetherIsles,Wyverncliff,936.0,9215.0,sqft
2271,185000.0,Meadowlands,Duskwood,1130.0,9765.0,sqft
2272,106250.0,Meadowlands,Petalbridge,995.0,10800.0,sqft
2273,119000.0,GnomeBurough,Petalbridge,618.0,7200.0,sqft
2274,141000.0,GnomeBurough,Sunspire,652.0,4426.0,sqft
2275,183200.0,Meadowlands,Duskwood,1160.0,7861.0,sqft
2276,211000.0,Meadowlands,Sunspire,1438.0,11250.0,sqft
2277,143000.0,Meadowlands,Sunspire,761.0,9757.0,sqft
2278,124000.0,Meadowlands,Sunspire,799.0,8430.0,sqft
2279,185000.0,Meadowlands,Duskwood,,14067.0,sqft
2280,139500.0,Meadowlands,Brightforge,878.0,7733.0,sqft
2281,142500.0,GnomeBurough,Shadowmere,824.0,3675.0,sqft
2282,132000.0,Meadowlands,Emberfall,718.0,10366.0,sqft
2283,76000.0,CitadelQuarter,Brightforge,603.0,9000.0,sqft
2284,110000.0,Meadowlands,Dragonspire,686.0,9477.0,sqft
2285,226500.0,Meadowlands,Brightforge,1250.0,9938.0,sqft
2286,332000.0,Meadowlands,Sunspire,1323.0,10816.0,sqft
2287,146500.0,Meadowlands,Thornfield,998.0,6821.0,sqft
2288,124900.0,Meadowlands,Sunspire,599.0,7200.0,sqft
2289,188700.0,Meadowlands,Thornfield,1276.0,11988.0,sqft
2290,97500.0,Meadowlands,Dragonspire,1121.0,17503.0,sqft
2291,87000.0,GnomeBurough,Petalbridge,646.0,4388.0,sqft
2292,409900.0,Meadowlands,Silverglen,1938.0,23303.0,sqft
2293,110500.0,GnomeBurough,Petalbridge,848.0,6000.0,sqft
2294,115000.0,GnomeBurough,Petalbridge,790.0,8960.0,sqft
2295,85000.0,GnomeBurough,MYSTVALE,583.0,10320.0,sqft
2296,120000.0,Meadowlands,Brightforge,936.0,10762.0,sqft
2297,154000.0,Meadowlands,Dragonspire,887.0,11000.0,sqft
2298,198444.0,Meadowlands,Duskwood,1343.0,9729.0,sqft
2299,228000.0,Meadowlands,Brightforge,1613.0,11228.0,sqft
2300,136500.0,Meadowlands,Stormwatch,,636.757162,sqm
2301,79275.0,Meadowlands,Shadowmere,664.0,8172.0,sqft
2302,130000.0,GnomeBurough,Shadowmere,1314.0,2522.0,sqft
2303,107400.0,GnomeBurough,Petalbridge,1234.0,5790.0,sqft
2304,253293.0,Meadowlands,Silverglen,1570.0,12704.0,sqft
2305,214000.0,Meadowlands,Duskwood,1584.0,8755.0,sqft
2306,183000.0,Meadowlands,Sunspire,1261.0,7226.0,sqft
2307,205000.0,Meadowlands,Brightforge,1623.0,8880.0,sqft
2308,168500.0,Meadowlands,Dragonspire,1038.0,9020.0,sqft
2309,173000.0,Meadowlands,Duskwood,1285.0,10852.0,sqft
2310,139500.0,GnomeBurough,Petalbridge,1251.0,9142.0,sqft
2311,156450.0,Meadowlands,Crystalhollow,712.0,9750.0,sqft
2312,137500.0,Meadowlands,Cloudrest,811.0,2280.0,sqft
2313,80400.0,GnomeBurough,Petalbridge,1418.0,4800.0,sqft
2314,360000.0,Meadowlands,Sunspire,,10481.0,sqft
2315,139000.0,Meadowlands,Emberfall,839.0,11616.0,sqft
2316,214900.0,Meadowlands,Ravenstone,1456.0,11316.0,sqft
2317,125000.0,GnomeBurough,Petalbridge,923.0,11340.0,sqft
2318,126000.0,Meadowlands,Sunspire,761.0,8775.0,sqft
2319,340000.0,AetherIsles,Wyverncliff,1896.0,11143.0,sqft
2320,556581.0,Meadowlands,Riverbend,2206.0,16056.0,sqft
2321,185000.0,Meadowlands,Nighthaven,1572.0,10400.0,sqft
2322,239900.0,Meadowlands,Brightforge,1445.0,10560.0,sqft
2323,131000.0,GnomeBurough,Stormwatch,936.0,6000.0,sqft
2324,306000.0,Meadowlands,Nighthaven,1799.0,14311.0,sqft
2325,139000.0,Meadowlands,Dragonspire,1029.0,7560.0,sqft
2326,130000.0,Meadowlands,Shadowmere,,3869.0,sqft
2327,205000.0,Meadowlands,Dragonspire,1527.0,13600.0,sqft
2328,94000.0,Meadowlands,Dragonspire,673.0,7200.0,sqft
2329,320000.0,Meadowlands,Brightforge,2478.0,12376.0,sqft
2330,387000.0,Meadowlands,Riverbend,,15401.0,sqft
2331,212500.0,Meadowlands,Silverglen,1044.0,10307.0,sqft
2332,190550.0,Meadowlands,Sunspire,1299.0,9543.0,sqft
2333,133000.0,GnomeBurough,Sunspire,652.0,4435.0,sqft
2334,85400.0,GnomeBurough,Starfall,759.0,1680.0,sqft
2335,89000.0,GnomeBurough,Starfall,729.0,1680.0,sqft
2336,135000.0,Meadowlands,Stormhold,1523.0,7804.0,sqft
2337,470000.0,Meadowlands,Riverbend,1538.0,18261.0,sqft
2338,257000.0,Meadowlands,Thornfield,1780.0,15600.0,sqft
2339,62500.0,GnomeBurough,Petalbridge,1636.0,3000.0,sqft
