DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit,StructuralIntegrity,ExteriorCharm,AffordableDwelling,Craftsmanship,EraConstructed
1526,120000.0,Meadowlands,Dragonspire,803.0,687.4822,sqm,6,Common,1,7,1307
1527,275000.0,Meadowlands,Wyverncliff,1304.0,1039.956182,sqm,5,Gleaming,0,8,1769
1528,128000.0,Meadowlands,Dragonspire,817.0,921.59776,sqm,5,Common,1,5,1331
1529,159950.0,Meadowlands,Dragonspire,835.0,1244.9002,sqm,5,Common,1,5,1371
1530,109900.0,Meadowlands,Dragonspire,799.0,668.9016,sqm,5,Common,1,4,1323
1531,226750.0,Meadowlands,Duskwood,1455.0,763.66266,sqm,5,Gleaming,1,7,1609
1532,189000.0,Meadowlands,Duskwood,1252.0,780.3851999999999,sqm,5,Common,1,7,1570
1533,197000.0,AetherIsles,Wyverncliff,959.0,308.066348,sqm,5,Gleaming,0,8,1656
1534,179900.0,Meadowlands,Nighthaven,1193.0,1066.061925,sqm,6,Common,1,6,1408
1535,145000.0,Meadowlands,Stormhold,1136.0,584.545676,sqm,7,Common,1,7,1024
1536,492000.0,Meadowlands,Silverglen,2043.0,1267.289823,sqm,5,Enchanting,0,9,1742
1538,198900.0,Meadowlands,Sunspire,943.0,966.377006,sqm,5,Common,1,7,1714
1539,112000.0,Meadowlands,Petalbridge,1007.0,650.321,sqm,6,Common,1,6,1016
1540,135000.0,Meadowlands,Dragonspire,775.0,903.295869,sqm,7,Common,1,6,1398
1541,201800.0,Meadowlands,Dragonspire,1399.0,1272.7711,sqm,6,Common,1,7,1373
1542,135000.0,Meadowlands,Shadowmere,866.0,603.8695,sqm,6,Common,1,6,1564
1543,128000.0,Meadowlands,Shadowmere,901.0,884.901075,sqm,7,Common,1,5,1240
1544,175900.0,Meadowlands,Sunspire,976.0,672.803526,sqm,5,Gleaming,0,7,1628
1545,93500.0,GnomeBurough,Petalbridge,959.0,555.188328,sqm,7,Common,1,5,1190
1547,67000.0,Meadowlands,Shadowmere,664.0,766.263944,sqm,3,Common,1,3,1124
1548,376162.0,Meadowlands,Silverglen,1795.0,1194.546774,sqm,5,Enchanting,0,9,1686
1549,211000.0,Meadowlands,Duskwood,1498.0,731.611125,sqm,5,Gleaming,1,7,1768
1550,177000.0,CitadelQuarter,Dragonspire,1028.0,1016.637529,sqm,5,Gleaming,1,6,1516
1551,170000.0,Meadowlands,Crystalhollow,1068.0,929.95903,sqm,5,Common,1,5,1360
1552,227000.0,Meadowlands,Sunspire,1209.0,911.192624,sqm,5,Gleaming,0,7,1790
1553,170000.0,AetherIsles,Wyverncliff,1079.0,200.67048,sqm,5,Gleaming,0,7,1503
1554,372500.0,Meadowlands,Glimmerwood,2143.0,1024.255575,sqm,5,Gleaming,0,9,1585
1555,181000.0,CitadelQuarter,Dragonspire,1028.0,377.18618,sqm,5,Gleaming,1,6,1402
1556,159000.0,Meadowlands,Dragonspire,1064.0,1235.6099,sqm,5,Common,1,5,1342
1557,139000.0,GnomeBurough,Petalbridge,1270.0,1003.3524,sqm,6,Common,1,5,1120
1558,290000.0,Meadowlands,Glimmerwood,1943.0,940.17836,sqm,5,Gleaming,0,8,1428
1559,78000.0,GnomeBurough,Petalbridge,691.0,627.652668,sqm,6,Common,1,5,1058
1560,129900.0,Meadowlands,Dragonspire,664.0,845.4173,sqm,5,Common,1,5,1296
1561,163000.0,Meadowlands,Sunspire,1198.0,1331.29999,sqm,6,Common,1,5,1576
1562,75200.0,GnomeBurough,Mystvale,627.0,341.139816,sqm,7,Common,1,5,1157
1563,135000.0,Meadowlands,Dragonspire,844.0,686.55317,sqm,7,Common,1,5,1293
1564,188000.0,Meadowlands,Thornfield,1349.0,725.5724299999999,sqm,6,Common,1,4,1150
1566,145000.0,Meadowlands,Dragonspire,1329.0,1028.622016,sqm,5,Common,1,5,1246
1567,122900.0,Meadowlands,Dragonspire,710.0,749.169792,sqm,7,Common,1,5,1195
1568,113000.0,Meadowlands,Shadowmere,516.0,867.71402,sqm,6,Common,1,4,1149
1570,320000.0,Meadowlands,Silverglen,1449.0,686.55317,sqm,5,Enchanting,0,9,1738
1571,139500.0,Meadowlands,Sunspire,786.0,1320.801951,sqm,5,Common,1,5,1471
1573,168000.0,Meadowlands,Stormhold,1095.0,677.26287,sqm,8,Common,1,7,1082
1574,228500.0,Meadowlands,Sunspire,1668.0,870.965625,sqm,5,Gleaming,0,8,1794
1575,192000.0,Meadowlands,Dragonspire,1073.0,906.73328,sqm,7,Common,1,6,1363
1576,147000.0,GnomeBurough,Mystvale,1033.0,993.13307,sqm,7,Common,1,5,1133
1577,177500.0,Meadowlands,Dragonspire,1646.0,833.33991,sqm,6,Common,1,5,1256
1578,134500.0,Meadowlands,Emberfall,725.0,780.199394,sqm,5,Common,1,5,1326
1579,265000.0,Meadowlands,Glimmerwood,1803.0,948.353824,sqm,5,Gleaming,0,7,1440
1580,164500.0,Meadowlands,Nighthaven,1026.0,942.03642,sqm,6,Common,1,7,1293
1581,216837.0,Meadowlands,Sunspire,1412.0,845.4173,sqm,5,Gleaming,0,7,1726
1582,272000.0,Meadowlands,Sunspire,1231.0,1061.230969,sqm,5,Gleaming,0,8,1729
1583,293077.0,Meadowlands,Ravenstone,1266.0,884.43656,sqm,5,Gleaming,0,8,1702
1584,321000.0,Meadowlands,Glimmerwood,1918.0,950.955108,sqm,5,Gleaming,0,8,1518
1585,134000.0,Meadowlands,Emberfall,931.0,766.44975,sqm,5,Common,1,5,1301
1586,190000.0,Meadowlands,Nighthaven,1210.0,1746.5764,sqm,5,Common,1,6,1411
1587,52500.0,GnomeBurough,Petalbridge,533.0,382.574554,sqm,4,Common,1,4,1102
1588,145500.0,Meadowlands,Dragonspire,793.0,708.478278,sqm,8,Gleaming,1,5,1316
1589,98000.0,GnomeBurough,Wolfsbane,839.0,137.217731,sqm,9,Common,1,6,1291
1590,269500.0,Meadowlands,Brightforge,2143.0,737.556917,sqm,5,Common,1,7,1711
1591,165000.0,Meadowlands,Shadowmere,794.0,1124.312106,sqm,5,Common,1,5,1568
1592,169000.0,Meadowlands,Duskwood,1784.0,1371.434086,sqm,6,Common,1,5,1173
1593,143500.0,Meadowlands,Sunspire,975.0,862.697258,sqm,7,Common,1,5,1547
1594,153500.0,Meadowlands,Crystalhollow,775.0,848.111487,sqm,5,Common,1,5,1524
1595,181900.0,Meadowlands,Nighthaven,969.0,1005.674975,sqm,7,Gleaming,1,7,1491
1596,93500.0,Meadowlands,Dragonspire,799.0,793.763232,sqm,4,Common,1,3,1242
1597,180000.0,Meadowlands,Petalbridge,2030.0,2056.500808,sqm,5,Common,1,5,1067
1599,148000.0,Meadowlands,Dragonspire,1053.0,929.03,sqm,6,Common,1,5,1285
1600,169990.0,Meadowlands,Duskwood,1012.0,951.048011,sqm,5,Gleaming,1,6,1669
1601,93900.0,GnomeBurough,Wolfsbane,839.0,138.889985,sqm,6,Common,1,4,1304
1602,137000.0,GnomeBurough,Oakenshade,945.0,138.239664,sqm,6,Common,1,6,1598
1603,218000.0,Meadowlands,Mossheart,1105.0,1000.379504,sqm,8,Gleaming,0,5,1522
1604,174500.0,Meadowlands,Dragonspire,1212.0,1066.061925,sqm,6,Common,1,6,1316
1605,204000.0,AetherIsles,Wyverncliff,1044.0,680.142863,sqm,5,Gleaming,0,7,1557
1606,167300.0,Meadowlands,Dragonspire,1220.0,990.996301,sqm,6,Common,1,6,1210
1607,196500.0,Meadowlands,Nighthaven,1318.0,968.142163,sqm,5,Common,1,7,1490
1609,179500.0,Meadowlands,Stormhold,1686.0,780.3851999999999,sqm,8,Common,1,5,1008
1610,128500.0,Meadowlands,Sunspire,664.0,888.15268,sqm,7,Common,1,5,1284
1611,110000.0,GnomeBurough,Petalbridge,1063.0,1096.2554,sqm,7,Common,1,4,1123
1612,194700.0,Meadowlands,Silverglen,1047.0,703.926031,sqm,5,Gleaming,0,6,1680
1613,187500.0,Meadowlands,Ravenstone,1320.0,1278.159474,sqm,5,Gleaming,0,7,1557
1614,240900.0,AetherIsles,Wyverncliff,1449.0,650.321,sqm,5,Gleaming,0,7,1681
1615,140000.0,GnomeBurough,Shadowmere,862.0,793.949038,sqm,5,Common,1,4,1735
1616,151000.0,Meadowlands,Emberfall,932.0,786.981313,sqm,7,Common,1,6,1596
1617,100000.0,Meadowlands,Stormwatch,606.0,691.755738,sqm,5,Common,1,4,1111
1618,189000.0,Meadowlands,Brightforge,1419.0,1042.185854,sqm,5,Gleaming,1,6,1439
1619,140000.0,Meadowlands,Dragonspire,1047.0,877.93335,sqm,5,Common,1,4,1308
1620,133500.0,Meadowlands,Shadowmere,803.0,583.895355,sqm,6,Common,1,6,1445
1621,136500.0,Meadowlands,Dragonspire,904.0,822.748968,sqm,4,Common,1,5,1236
1622,163000.0,GnomeBurough,Petalbridge,1359.0,1003.3524,sqm,7,Common,1,7,1041
1623,75000.0,ArcaneMarket,Mystvale,439.0,947.6106,sqm,6,Common,1,4,1060
1624,139000.0,Meadowlands,Dragonspire,732.0,682.83705,sqm,7,Common,1,5,1271
1625,213750.0,Meadowlands,Verdantia,996.0,356.74752,sqm,6,Gleaming,1,8,1472
1626,62383.0,Meadowlands,Emberfall,664.0,769.329743,sqm,5,Common,1,5,1300
1627,755000.0,Meadowlands,Glimmerwood,3319.0,2000.666105,sqm,6,Enchanting,0,10,1411
1628,151000.0,GnomeBurough,Oakenshade,1196.0,181.16085,sqm,6,Common,1,6,1465
1629,174000.0,Meadowlands,Nighthaven,1293.0,966.1912,sqm,6,Common,1,7,1391
1630,162000.0,Meadowlands,Duskwood,1015.0,719.99825,sqm,5,Gleaming,1,7,1689
1631,195000.0,Meadowlands,Dreamweaver,1119.0,366.03782,sqm,5,Gleaming,1,7,1669
1632,138500.0,Meadowlands,Dragonspire,809.0,780.3851999999999,sqm,5,Common,1,5,1389
1633,184000.0,GnomeBurough,Petalbridge,1919.0,1003.3524,sqm,7,Common,1,7,971
1634,270000.0,AetherIsles,Wyverncliff,1380.0,985.050509,sqm,5,Gleaming,0,8,1696
1635,129200.0,Meadowlands,Emberfall,723.0,816.524467,sqm,6,Common,1,5,1329
1636,184000.0,Meadowlands,Brightforge,1184.0,846.253427,sqm,5,Gleaming,1,7,1559
1637,360000.0,Meadowlands,Silverglen,1495.0,1149.953334,sqm,5,Gleaming,0,9,1671
1639,115000.0,GnomeBurough,Petalbridge,606.0,557.418,sqm,5,Common,1,5,1033
1640,285000.0,Meadowlands,Glimmerwood,1711.0,1034.382002,sqm,5,Gleaming,0,8,1570
1641,173000.0,Meadowlands,Crystalhollow,1255.0,971.486671,sqm,7,Gleaming,1,5,1219
1642,192140.0,Meadowlands,Duskwood,1413.0,2037.36279,sqm,5,Gleaming,1,5,1695
1643,169500.0,GnomeBurough,Mystvale,1398.0,720.741474,sqm,4,Common,1,7,1058
1644,158000.0,Meadowlands,Thornfield,1171.0,1449.2868,sqm,7,Common,1,5,1093
1645,137250.0,Meadowlands,Emberfall,664.0,727.616296,sqm,5,Common,1,5,1345
1646,109900.0,Meadowlands,Shadowmere,955.0,1654.416624,sqm,5,Common,1,4,1079
1648,197500.0,Meadowlands,Nighthaven,1436.0,957.272512,sqm,7,Common,1,5,1408
1649,138000.0,Meadowlands,Dragonspire,1464.0,668.9016,sqm,4,Common,1,5,1320
1650,130000.0,GnomeBurough,Shadowmere,1314.0,234.301366,sqm,5,Gleaming,1,7,1678
1651,171500.0,Meadowlands,Shadowmere,1083.0,652.457769,sqm,5,Common,1,5,1621
1652,377500.0,Meadowlands,Duskwood,1343.0,1383.511476,sqm,5,Enchanting,1,9,1777
1653,203000.0,Meadowlands,Brightforge,1163.0,942.129323,sqm,5,Gleaming,1,8,1649
1654,140500.0,Meadowlands,Nighthaven,1249.0,905.80425,sqm,6,Common,1,5,1390
1655,204000.0,Meadowlands,Silverglen,1001.0,362.414603,sqm,5,Gleaming,0,6,1679
1656,128900.0,Meadowlands,Dragonspire,807.0,891.8688,sqm,6,Common,1,5,1276
1657,82375.0,GnomeBurough,Mystvale,1033.0,958.75896,sqm,3,Modest,1,3,1150
1658,159000.0,Meadowlands,Brightforge,856.0,1272.306585,sqm,5,Common,1,5,1712
1659,126000.0,GnomeBurough,Mystvale,1273.0,557.418,sqm,5,Modest,1,5,1337
1660,152000.0,Meadowlands,Brightforge,877.0,696.7725,sqm,5,Gleaming,1,7,1785
1662,149900.0,Meadowlands,Emberfall,795.0,744.524642,sqm,5,Common,1,6,1448
1663,219500.0,Meadowlands,Sunspire,1564.0,870.965625,sqm,5,Common,1,7,1478
1664,192500.0,Meadowlands,Sunspire,1366.0,1301.199418,sqm,5,Gleaming,0,7,1762
1665,265900.0,Meadowlands,Ravenstone,1141.0,839.564411,sqm,5,Gleaming,0,8,1604
1666,96900.0,GnomeBurough,Petalbridge,1058.0,707.363442,sqm,5,Common,1,3,1172
1667,165000.0,Meadowlands,Dragonspire,1520.0,882.5785,sqm,6,Common,1,6,1284
1668,132500.0,Meadowlands,Dragonspire,883.0,736.813693,sqm,5,Common,1,5,1226
1669,271500.0,AetherIsles,Wyverncliff,1129.0,969.90732,sqm,5,Gleaming,0,6,1798
1670,279000.0,Meadowlands,Silverglen,1472.0,1227.713145,sqm,5,Gleaming,0,8,1791
1671,175000.0,Meadowlands,Nighthaven,1141.0,1137.411429,sqm,6,Common,1,5,1360
1672,131000.0,Meadowlands,Dragonspire,775.0,637.31458,sqm,6,Common,1,5,1298
1673,274000.0,Meadowlands,Sunspire,1497.0,903.01716,sqm,5,Gleaming,0,9,1660
1674,112500.0,GnomeBurough,Petalbridge,713.0,557.418,sqm,6,Common,1,5,1397
1675,119900.0,CitadelQuarter,Brightforge,742.0,724.6434,sqm,5,Common,1,5,1375
1676,120500.0,GnomeBurough,Mystvale,627.0,547.19867,sqm,8,Gleaming,1,6,1138
1677,171000.0,Meadowlands,Nighthaven,1265.0,891.8688,sqm,6,Common,1,6,1345
1678,134500.0,Meadowlands,Dragonspire,768.0,948.075115,sqm,5,Common,1,5,1375
1679,257000.0,Meadowlands,Wyverncliff,1431.0,910.542303,sqm,5,Gleaming,0,8,1763
1680,173000.0,Meadowlands,Brightforge,1261.0,777.226498,sqm,5,Gleaming,1,6,1709
1681,162000.0,Meadowlands,Brightforge,816.0,1001.308534,sqm,6,Gleaming,1,7,1501
1682,167000.0,Meadowlands,Dragonspire,1144.0,963.218304,sqm,6,Common,1,6,1301
1683,176000.0,Meadowlands,Dragonspire,1063.0,1792.656288,sqm,5,Common,1,6,1357
1684,158500.0,Meadowlands,Dragonspire,964.0,891.8688,sqm,5,Common,1,6,1364
1685,195000.0,Meadowlands,Sunspire,1276.0,830.088305,sqm,5,Gleaming,0,7,1617
1686,156000.0,Meadowlands,Dragonspire,807.0,751.771076,sqm,8,Common,1,6,1316
1687,119000.0,GnomeBurough,Stormwatch,729.0,557.418,sqm,7,Common,1,5,1159
1688,325000.0,Meadowlands,Silverglen,1270.0,1223.811219,sqm,5,Gleaming,0,9,1662
1689,176000.0,Meadowlands,Duskwood,1119.0,745.918187,sqm,5,Common,1,6,1639
1690,130000.0,Meadowlands,Stormwatch,644.0,953.835101,sqm,7,Common,1,6,1197
1691,160000.0,Meadowlands,Duskwood,913.0,887.781068,sqm,5,Common,1,7,1536
1692,143000.0,GnomeBurough,Sunspire,652.0,411.188678,sqm,5,Gleaming,1,6,1631
1693,132000.0,Meadowlands,Dragonspire,941.0,749.169792,sqm,8,Common,1,6,1130
1694,174900.0,Meadowlands,Dragonspire,896.0,837.98506,sqm,7,Common,1,6,1321
1695,385000.0,Meadowlands,Mossheart,1416.0,4670.326713,sqm,5,Gleaming,0,9,1599
1696,168000.0,Meadowlands,Crystalhollow,1247.0,3015.910089,sqm,4,Common,1,4,1278
1697,157000.0,Meadowlands,Crystalhollow,1101.0,769.794258,sqm,7,Common,1,5,1465
1698,199500.0,Meadowlands,Thornfield,1237.0,1144.56496,sqm,7,Common,1,7,1179
1699,160000.0,Meadowlands,Duskwood,1303.0,942.686741,sqm,5,Common,1,6,1435
1701,209500.0,Meadowlands,Stormwatch,1590.0,723.993079,sqm,7,Common,1,7,1027
1702,122000.0,Meadowlands,Shadowmere,1039.0,1513.111161,sqm,6,Common,1,5,1135
1703,122000.0,Meadowlands,Shadowmere,1063.0,1452.538405,sqm,5,Common,1,4,1366
1704,224900.0,Meadowlands,Sunspire,1359.0,757.902674,sqm,5,Gleaming,0,7,1686
1705,370878.0,AetherIsles,Wyverncliff,1358.0,853.499861,sqm,5,Enchanting,0,9,1619
1706,132000.0,GnomeBurough,Stormwatch,1016.0,579.7147199999999,sqm,8,Common,1,5,1149
1707,330000.0,GnomeBurough,Moonglade,1155.0,907.011989,sqm,5,Gleaming,1,7,1452
1708,610000.0,Meadowlands,Silverglen,2056.0,1272.120779,sqm,5,Enchanting,0,10,1681
1709,173500.0,Meadowlands,Duskwood,967.0,715.074391,sqm,6,Gleaming,1,7,1751
1710,192000.0,Meadowlands,Mossheart,1099.0,1812.351724,sqm,5,Common,1,6,1206
1711,162900.0,GnomeBurough,Stormwatch,1209.0,579.7147199999999,sqm,7,Common,1,5,1073
1712,149000.0,GnomeBurough,Sunspire,652.0,412.303514,sqm,5,Gleaming,1,6,1659
1713,234500.0,AetherIsles,Wyverncliff,1194.0,811.600608,sqm,5,Gleaming,0,7,1660
1714,191000.0,Meadowlands,Dreamweaver,1156.0,295.617346,sqm,5,Gleaming,1,7,1675
1715,142000.0,Meadowlands,Emberfall,701.0,628.767504,sqm,8,Common,1,6,1243
1716,270000.0,Meadowlands,Windwhisper,1140.0,1863.819986,sqm,7,Gleaming,0,7,1492
1717,297900.0,Meadowlands,Wyverncliff,1441.0,875.889484,sqm,5,Gleaming,0,8,1618
1718,99500.0,GnomeBurough,Petalbridge,609.0,791.53356,sqm,8,Gleaming,1,5,1093
1719,180500.0,Meadowlands,Stormwatch,1403.0,1255.584045,sqm,6,Common,1,6,1065
1720,247000.0,Meadowlands,Wyverncliff,1123.0,932.467411,sqm,5,Gleaming,0,8,1612
1721,139000.0,Meadowlands,Dragonspire,812.0,759.574928,sqm,6,Common,1,5,1399
1722,269500.0,Meadowlands,Brightforge,2143.0,740.994328,sqm,5,Common,1,7,1797
1723,250000.0,Meadowlands,Nighthaven,2141.0,1550.736876,sqm,5,Common,1,7,1473
1724,310000.0,AetherIsles,Wyverncliff,1543.0,1022.211709,sqm,5,Enchanting,0,10,1734
1725,379000.0,Meadowlands,Silverglen,1793.0,1128.864353,sqm,5,Gleaming,0,9,1698
1726,179781.0,Meadowlands,Ravenstone,933.0,910.728109,sqm,5,Gleaming,0,7,1632
1727,152000.0,Meadowlands,Nighthaven,1053.0,966.1912,sqm,5,Common,1,7,1415
1728,158000.0,Meadowlands,Nighthaven,917.0,1026.57815,sqm,5,Common,1,7,1470
1729,143000.0,GnomeBurough,Petalbridge,1139.0,836.127,sqm,9,Common,1,7,1159
1730,164000.0,Meadowlands,Thornfield,1266.0,662.212584,sqm,5,Common,1,7,1183
1731,345000.0,Meadowlands,Silverglen,1787.0,1107.775372,sqm,5,Enchanting,0,9,1695
1732,235128.0,Meadowlands,Wyverncliff,1215.0,1108.518596,sqm,5,Gleaming,0,8,1621
1733,170000.0,Meadowlands,Nighthaven,1476.0,946.867376,sqm,6,Common,1,7,1236
1735,272500.0,Meadowlands,Sunspire,1413.0,1061.138066,sqm,5,Gleaming,0,8,1621
1736,90350.0,Meadowlands,Thornfield,533.0,397.62484,sqm,6,Common,1,5,1161
1737,176500.0,Meadowlands,Dragonspire,1087.0,1024.627187,sqm,8,Enchanting,1,6,1302
1738,184900.0,Meadowlands,Brightforge,1219.0,709.035696,sqm,5,Gleaming,1,7,1798
1739,150000.0,Meadowlands,Emberfall,1477.0,1034.567808,sqm,5,Common,1,6,1203
1740,139400.0,Meadowlands,Dragonspire,812.0,859.35275,sqm,7,Common,1,5,1342
1741,143000.0,Meadowlands,Dragonspire,1206.0,891.8688,sqm,5,Common,1,5,1236
1742,239500.0,Meadowlands,Riverbend,1333.0,744.431739,sqm,5,Gleaming,0,8,1424
1743,160500.0,Meadowlands,Emberfall,799.0,666.671928,sqm,6,Common,1,6,1421
1744,124000.0,Meadowlands,Shadowmere,1238.0,1727.9958,sqm,4,Common,1,3,1111
1745,148000.0,Meadowlands,Emberfall,888.0,1094.583146,sqm,7,Common,1,5,1286
1746,168000.0,Meadowlands,Duskwood,1209.0,962.846692,sqm,5,Common,1,6,1451
1747,225000.0,AetherIsles,Wyverncliff,1104.0,742.573679,sqm,5,Gleaming,0,7,1668
1748,128600.0,Meadowlands,Dragonspire,1199.0,750.470434,sqm,5,Common,1,5,1384
1749,137500.0,Meadowlands,Dragonspire,810.0,817.5464,sqm,7,Common,1,6,1287
1750,327000.0,Meadowlands,Glimmerwood,2066.0,1181.72616,sqm,5,Gleaming,0,8,1772
1751,260000.0,Meadowlands,Brightforge,2164.0,907.755213,sqm,5,Gleaming,1,6,1586
1752,132500.0,Meadowlands,Sunspire,733.0,1001.49434,sqm,5,Common,1,5,1471
1753,128500.0,GnomeBurough,Stormwatch,1239.0,541.62449,sqm,6,Common,1,5,1319
1754,141000.0,Meadowlands,Dragonspire,1384.0,743.224,sqm,4,Common,1,5,1299
1755,191000.0,Meadowlands,Thornfield,1965.0,1070.799978,sqm,7,Common,1,6,1086
1756,200500.0,Meadowlands,Windwhisper,2373.0,1675.04109,sqm,6,Common,1,5,1163
1757,144000.0,Meadowlands,Dragonspire,1033.0,882.857209,sqm,5,Common,1,5,1219
1758,185000.0,GnomeBurough,Oakenshade,795.0,362.972021,sqm,6,Gleaming,1,8,1531
1759,118000.0,Meadowlands,Shadowmere,1107.0,1124.869524,sqm,4,Common,1,4,1221
1761,225000.0,Meadowlands,Brightforge,1725.0,1251.775022,sqm,5,Gleaming,1,7,1572
1762,124500.0,GnomeBurough,Petalbridge,1507.0,705.691188,sqm,5,Common,1,5,1284
1763,152000.0,Meadowlands,Emberfall,866.0,687.4822,sqm,5,Common,1,5,1533
1764,139500.0,Meadowlands,Stormhold,1145.0,919.7397,sqm,7,Common,1,6,1132
1765,151000.0,AetherIsles,Wyverncliff,923.0,295.617346,sqm,5,Gleaming,0,7,1797
1766,224000.0,Meadowlands,Thornfield,1466.0,1625.8025,sqm,5,Common,1,6,1360
1767,141000.0,Meadowlands,Dragonspire,1126.0,818.847042,sqm,6,Common,1,5,1220
1768,172400.0,Meadowlands,Duskwood,1279.0,754.465263,sqm,5,Common,1,6,1787
1769,130500.0,Meadowlands,Shadowmere,923.0,1093.189601,sqm,6,Common,1,5,1085
1770,127000.0,Meadowlands,Dragonspire,803.0,737.278208,sqm,6,Common,1,6,1315
1771,115400.0,Meadowlands,Emberfall,773.0,1328.419997,sqm,3,Common,1,4,1286
1772,160000.0,Meadowlands,Brightforge,1447.0,766.44975,sqm,7,Common,1,6,1504
1773,186000.0,Meadowlands,Dragonspire,1009.0,1054.913565,sqm,7,Common,1,7,1316
1774,127500.0,Meadowlands,Cloudrest,822.0,375.606829,sqm,5,Common,1,6,1450
1775,79000.0,CitadelQuarter,Shadowmere,595.0,396.69581,sqm,6,Common,1,3,1035
1776,103400.0,GnomeBurough,Starfall,759.0,156.07704,sqm,5,Common,1,6,1351
1777,119000.0,Meadowlands,Shadowmere,1051.0,780.849715,sqm,8,Common,1,5,1076
1778,255000.0,Meadowlands,Windwhisper,1863.0,1177.173913,sqm,7,Common,1,6,1334
1779,210000.0,Meadowlands,Nighthaven,1594.0,1223.997025,sqm,6,Common,1,6,1519
1782,113000.0,Meadowlands,Dragonspire,609.0,787.81744,sqm,6,Common,1,5,1111
1783,322400.0,Meadowlands,Silverglen,1303.0,1098.577975,sqm,5,Gleaming,0,8,1613
1784,130000.0,Meadowlands,Dragonspire,664.0,836.127,sqm,7,Common,1,4,1320
1785,136870.0,Meadowlands,Dragonspire,859.0,705.13377,sqm,5,Common,1,5,1393
1786,460000.0,Meadowlands,Silverglen,2146.0,1164.910717,sqm,5,Enchanting,0,10,1689
1787,165000.0,Meadowlands,Windwhisper,1593.0,1447.800352,sqm,5,Common,1,5,1376
1788,355000.0,Meadowlands,Riverbend,1923.0,1258.185329,sqm,5,Gleaming,0,8,1750
1789,119000.0,GnomeBurough,Petalbridge,962.0,641.0307,sqm,7,Common,1,6,1080
1790,118000.0,Meadowlands,Stormhold,664.0,501.6762,sqm,5,Common,1,5,1326
1791,180000.0,Meadowlands,Dragonspire,1697.0,1848.7697,sqm,5,Common,1,7,1291
1792,239799.0,Meadowlands,Sunspire,1509.0,813.83028,sqm,5,Gleaming,0,7,1689
1793,301600.0,Meadowlands,Dragonspire,2373.0,1977.068743,sqm,4,Common,1,5,1070
1794,149900.0,Meadowlands,Dragonspire,829.0,1164.724911,sqm,6,Common,1,5,1387
1795,244000.0,Meadowlands,Ravenstone,1154.0,376.628762,sqm,6,Gleaming,0,7,1597
1796,328000.0,Meadowlands,Windwhisper,1738.0,1300.642,sqm,5,Gleaming,0,7,1486
1797,215000.0,Meadowlands,Thornfield,1144.0,2004.753837,sqm,6,Common,1,6,1375
1798,250000.0,Meadowlands,Silverglen,1406.0,997.034996,sqm,5,Gleaming,0,8,1657
1799,164000.0,Meadowlands,Windwhisper,769.0,1212.38415,sqm,6,Common,1,5,1227
1800,257000.0,Meadowlands,Brightforge,1418.0,1021.375582,sqm,5,Gleaming,1,8,1602
1801,144000.0,GnomeBurough,Petalbridge,1299.0,822.19155,sqm,6,Common,1,7,1038
1802,136500.0,Meadowlands,Emberfall,1359.0,1001.308534,sqm,5,Common,1,4,1393
1803,115000.0,GnomeBurough,Stormwatch,935.0,512.82456,sqm,7,Common,1,5,1178
1804,294000.0,Meadowlands,Ravenstone,1182.0,1074.237389,sqm,5,Gleaming,0,8,1621
1805,200000.0,Meadowlands,Nighthaven,1607.0,964.518946,sqm,6,Common,1,7,1341
1806,110000.0,Meadowlands,Dragonspire,594.0,713.216331,sqm,5,Common,1,5,1372
1808,250000.0,AetherIsles,Wyverncliff,1506.0,987.094375,sqm,5,Gleaming,0,7,1753
1809,172500.0,Meadowlands,Dragonspire,1196.0,1612.79608,sqm,6,Common,1,6,1119
1810,260400.0,Meadowlands,Glimmerwood,1323.0,984.121479,sqm,5,Gleaming,0,7,1488
1811,64000.0,Meadowlands,Shadowmere,861.0,1095.512176,sqm,5,Common,1,4,1153
1812,186500.0,Meadowlands,Sunspire,1111.0,905.80425,sqm,5,Gleaming,0,7,1763
1813,135000.0,Meadowlands,Dragonspire,872.0,650.321,sqm,7,Common,1,5,1392
1815,141500.0,Meadowlands,Thornfield,1104.0,624.30816,sqm,7,Common,1,6,1070
1816,189000.0,Meadowlands,Riverbend,944.0,433.949913,sqm,5,Gleaming,0,8,1587
1817,129000.0,Meadowlands,Emberfall,797.0,998.800153,sqm,5,Common,1,5,1350
1818,184100.0,Meadowlands,Duskwood,1091.0,719.99825,sqm,5,Gleaming,1,8,1701
1819,103200.0,Meadowlands,Petalbridge,678.0,510.9665,sqm,6,Common,1,4,1336
1820,128500.0,Meadowlands,Dragonspire,871.0,749.169792,sqm,5,Common,1,6,1327
1821,109000.0,Meadowlands,Petalbridge,795.0,941.479002,sqm,6,Common,1,5,1079
1822,220000.0,Meadowlands,Sunspire,1044.0,1030.108464,sqm,5,Gleaming,0,8,1776
1823,148400.0,Meadowlands,Windwhisper,1307.0,157.9351,sqm,5,Gleaming,0,7,1599
1824,377426.0,Meadowlands,Riverbend,1478.0,1315.227771,sqm,5,Gleaming,0,9,1763
1825,159000.0,Meadowlands,Brightforge,936.0,892.333315,sqm,6,Gleaming,1,7,1703
1826,163500.0,Meadowlands,Thornfield,741.0,1241.18408,sqm,7,Common,1,5,1007
